编号,店名,address,维度,经度,分区,分类,电话
65926,盛庐速递易,滨盛路与儿康路交叉口,30.19551393,120.1717354,杭州市;滨江区,生活服务;邮局速递, 
66016,佰佳旺儿保店,盛庐(儿康路东),30.19409413,120.1718057,杭州市;滨江区,美食;小吃快餐,15308276351; 18989465719
66106,江畔云庐西自行车租赁点,江畔云庐(浙江艺术职业学院西北),30.17901411,120.149812,杭州市;滨江区,生活服务;其它生活服务, 
66133,易庐未来生活馆(龙湖滨江天街店),江南大道与江汉路交叉口龙湖滨江天街4楼冰场对面,30.20309222,120.1999435,杭州市;滨江区,购物;数码家电,0571-86838821
66142,停车,浦沿江畔云庐(艺洲街北),30.1795574,120.1516773,杭州市;滨江区,汽车;停车场, 
66160,尚艺美发工作室,滨文路与明德路交叉口江畔云庐2幢(艺校后面)江畔云庐超市旁,30.17858859,120.1523192,杭州市;滨江区,生活服务;美容美发,17099054443
67402,亚加装饰江南铭庭装修服务中心,天宫东路临101,30.17370848,120.1966476,杭州市;滨江区,公司企业;公司企业,13216161586
68302,西兴街汪宅,西兴街150,30.19118949,120.2226931,杭州市;滨江区,休闲娱乐;旅游景点, 
71596,西兴老街[公交站],1502M,30.19146387,120.2219638,杭州市;滨江区,基础设施;公交车站, 
71605,杭州西兴彩印车业,聚工路5,30.18015563,120.2089668,杭州市;滨江区,公司企业;公司企业, 
71614,杭州市公安局滨江分局西兴派出所,江汉东路150,30.20049839,120.221901,杭州市;滨江区,机构团体;公检法机构,0571-86685110
71623,西兴工业园区,信庭路251号,30.1770616,120.2139277,杭州市;滨江区,建筑房产;产业园区, 
71632,西兴大桥南[公交站],"327,96,419B",30.22443318,120.2208922,杭州市;滨江区,基础设施;公交车站, 
71641,缤纷小区(西兴路),钱江三桥南岸,30.21877658,120.2209578,杭州市;滨江区,建筑房产;住宅小区, 
71650,杭州市公安局交通警察支队滨江大队西兴中队,滨和路751,30.201448,120.211701,杭州市;滨江区,机构团体;车辆管理机构, 
71659,杭州华联超市,月明路287号-289号新州花苑住宅小区配套商业用房,30.20808878,120.222842,杭州市;滨江区,购物;便利店,0571-88936158
71677,杭州睿马汽车有限公司,西兴街道5-58号,30.21888219,120.2163692,杭州市;滨江区,汽车;汽车销售,0571-81603333; 0571-86685511
71686,一汽马自达(杭州睿马店),西兴街道5-58号,30.21888219,120.2163692,杭州市;滨江区,汽车;二手车交易市场,0571-81603333
71704,老街小吃,西兴街176号,30.19137908,120.2222123,杭州市;滨江区,美食;小吃快餐, 
71713,中信银行ATM(固陵路),西兴兴盛花园(固陵路西),30.19257915,120.2223624,杭州市;滨江区,银行金融;自动提款机, 
71731,缤纷西苑7幢,西兴路,30.21949444,120.2186735,杭州市;滨江区,建筑房产;住宅小区, 
71740,新建设河桥,新建设河桥(西兴路),30.22128029,120.2147056,杭州市;滨江区,基础设施;桥, 
71749,湘云雅苑29号楼,西兴街道协同西兴路湘云雅苑29号楼,30.1987912,120.2253569,杭州市;滨江区,建筑房产;住宅小区, 
71767,协同村,西兴街道协同村,30.2037729,120.228221,杭州市;滨江区,地名地址;行政地名, 
71785,群群美发,西兴街146号,30.1910999,120.223194,杭州市;滨江区,生活服务;美容美发,15700167742
71794,城隍庙,西兴城隍庙(官河路南),30.19345487,120.2177038,杭州市;滨江区,休闲娱乐;旅游景点, 
71803,武警杭州医院?之江医院,江南大道86号,30.21298706,120.2114195,杭州市;滨江区,医疗保健;综合医院,0571-86685599
71812,滨江区妇幼保健院,长河街道长江中路23号,30.17430737,120.1898193,杭州市;滨江区,医疗保健;其它专科医院,0571-86603720
71821,世纪联华(江晖路店),江晖路1274,30.20290105,120.2062087,杭州市;滨江区,购物;超市,0571-87180222
71830,杭州市滨江区政府,江南大道100,30.21106194,120.2072103,杭州市;滨江区,机构团体;政府机关,0571-87702007
71839,中兴花园,"江汉路,靠近政府西侧",30.20831321,120.2007952,杭州市;滨江区,建筑房产;住宅小区, 
71848,滨康小区,聚园路66号附近,30.18247034,120.2049875,杭州市;滨江区,建筑房产;住宅小区, 
71884,汉峰?峰公馆,滨盛路与江晖路交叉口西侧,30.21166354,120.2011458,杭州市;滨江区,建筑房产;住宅小区, 
71893,莱蒙水榭春天,西兴街道飞虹路208号,30.22866711,120.2222893,杭州市;滨江区,建筑房产;住宅小区, 
71902,元瑞城市花园酒店,滨和路998号(距地铁1号线滨和路站300米-近江南实验学校),30.20239186,120.2068001,杭州市;滨江区,酒店宾馆;星级酒店,0571-85269888; 0571-87666108
71911,白马湖小区(孔雀苑),江虹南路,30.16939017,120.1976405,杭州市;滨江区,建筑房产;住宅小区, 
71920,襄七房村,西兴街道襄七房村,30.18051395,120.2004266,杭州市;滨江区,地名地址;行政地名, 
71929,钱龙大厦,江汉路1786,30.21026879,120.1979178,杭州市;滨江区,建筑房产;商务楼宇, 
71938,中影国际影城(星光大道店),星光国际广场2号楼4层,30.21453389,120.2014965,杭州市;滨江区,休闲娱乐;电影院,0571-88924988
71947,绿城?明月江南西区,月明路与阡陌路交叉口东北200米,30.20914608,120.2197965,杭州市;滨江区,建筑房产;住宅小区, 
71965,建设河桥,西兴建设河桥(滨安路),30.1892119,120.2146582,杭州市;滨江区,基础设施;桥, 
71974,中财总部,通和路68号7017中财大厦,30.21180478,120.2094854,杭州市;滨江区,建筑房产;商务楼宇, 
71992,湘云雅苑17号楼,西兴街道协同滨兴路湘云雅苑,30.20043328,120.2285617,杭州市;滨江区,建筑房产;住宅小区, 
72001,森浩酒店,南环路1888号,30.17987124,120.1863692,杭州市;滨江区,酒店宾馆;星级酒店,0571-87770606
72019,星光大道公馆,江南大道228号星光国际公馆,30.21506233,120.2004538,杭州市;滨江区,建筑房产;住宅小区, 
72028,迎春南苑24号楼,西兴迎春南苑(滨兴路南150米),30.19575205,120.2150685,杭州市;滨江区,建筑房产;住宅小区, 
72055,钱江大厦,江陵路2031,30.21493385,120.2088737,杭州市;滨江区,建筑房产;商务楼宇, 
72073,巴国布衣文化川菜(滨江店),江南大道228号星光国际广场F4,30.21122782,120.2041431,杭州市;滨江区,美食;中餐厅,0571-81067777
72091,双城国际4号楼,江汉路1785号双城国际,30.20953707,120.1967749,杭州市;滨江区,建筑房产;商务楼宇, 
72136,聚工路, ,30.18331577,120.209177,杭州市;滨江区,基础设施;道路名, 
72145,杭州市公安局滨江分局长河派出所,网商路,30.181475,120.1885853,杭州市;滨江区,机构团体;公检法机构,0571-86624929
72154,瑞悦商务酒店,月明路1051,30.20397964,120.2051962,杭州市;滨江区,酒店宾馆;旅馆招待所,0571-86888998
72163,万轮科技园2号楼,西兴街道江陵路大学生创业园旁,30.18189241,120.2148392,杭州市;滨江区,建筑房产;产业园区, 
72172,章苏村,长河街道章苏村,30.16502868,120.1904117,杭州市;滨江区,地名地址;行政地名, 
72181,双城国际2幢,江汉路1785号,30.20932584,120.1959829,杭州市;滨江区,建筑房产;商务楼宇, 
72190,浙江农资集团,泰安路199号,30.21157864,120.2047546,杭州市;滨江区,公司企业;公司企业, 
72199,秋溢路, ,30.19175054,120.1984607,杭州市;滨江区,基础设施;道路名, 
72208,长江路, ,30.17272899,120.190752,杭州市;滨江区,基础设施;道路名, 
72217,大嘴巴湘菜馆(长河店),滨康路371,30.18343625,120.1893673,杭州市;滨江区,美食;小吃快餐,15958121735
72235,自行车租赁点(迎春北苑西),江陵路东(迎春北苑西),30.20111,120.2134347,杭州市;滨江区,生活服务;其它生活服务, 
72262,杭州市闻涛小学,新月路570,30.20535753,120.1969257,杭州市;滨江区,教育学校;小学,0571-86627518
72271,泰安路, ,30.21420634,120.2032006,杭州市;滨江区,基础设施;道路名, 
72352,斯利美(台湾甜品店),春晓路515号(江南豪园1幢楼下),30.20813369,120.2084534,杭州市;滨江区,美食;冷饮店,0571-88313669
72370,世纪联华(西兴店),固陵路64号,30.19365968,120.2230735,杭州市;滨江区,购物;超市,0571-81399552
72397,金润餐厅,秋溢路,30.19125281,120.1935279,杭州市;滨江区,美食;小吃快餐,0571-89708976
72406,尝香聚餐厅,江晖路1264号中赢国际2层,30.20265109,120.2062287,杭州市;滨江区,美食;中餐厅,0571-86673737
72415,蓝庭酒店公寓滨江星耀城店,江陵路2028号星耀城2幢502室,30.21617566,120.210407,杭州市;滨江区,酒店宾馆;公寓式酒店,0571-86923289
72424,浙江省交通工程建设集团-大厦,西兴街道滨盛路钱江大厦西北门,30.21566297,120.2082122,杭州市;滨江区,建筑房产;商务楼宇, 
72433,正京元大药房(滨兴东苑店),滨兴东苑商铺057,30.19689624,120.1958335,杭州市;滨江区,医疗保健;药房药店,0571-87387990
72451,羊绒世家工厂店,滨康路188号2号楼2楼,30.18424641,120.2097282,杭州市;滨江区,购物;服饰鞋包,13738158135;0571-87118276
72469,顶尚宾馆,长江中路45号,30.17697323,120.1874525,杭州市;滨江区,酒店宾馆;旅馆招待所,0571-86615486
72487,聚工路与南环路交叉口, ,30.17869622,120.2093979,杭州市;滨江区,基础设施;路口, 
72496,杭州惠添纺织品有限公司,南环路1702号,30.17943444,120.1942308,杭州市;滨江区,公司企业;公司企业,0571-85263719
72514,名迎德酒店,滨盛路2023号,30.20455229,120.193597,杭州市;滨江区,酒店宾馆;旅馆招待所,0571-86601396
72523,杭州长河发电设备公司,楚天路270号,30.17659758,120.2028328,杭州市;滨江区,公司企业;公司企业,0571-87662697
72532,官河路, ,30.19110036,120.2237749,杭州市;滨江区,基础设施;道路名, 
72550,星光大道南自行车租赁点,江南星座(江南大道南),30.20816096,120.2063486,杭州市;滨江区,生活服务;其它生活服务, 
72559,杭州商泰纺织有限公司,滨文路15号,30.17406735,120.21017,杭州市;滨江区,公司企业;公司企业,0571-85336183
72568,长江小区26栋,滨康路-南环路,30.18097534,120.1830497,杭州市;滨江区,建筑房产;住宅小区, 
72577,中国银行(星光大道支行),江南大道228号星光国际广场F1,30.21063707,120.2035818,杭州市;滨江区,银行金融;银行,0571-87333730
72595,滨安小区1幢,滨安路,30.18882263,120.2153195,杭州市;滨江区,建筑房产;住宅小区, 
72604,通和路, ,30.21348166,120.2070999,杭州市;滨江区,基础设施;道路名, 
72649,杭州市公安局滨江区分局,江南大道100号区政府北侧,30.21150094,120.2064686,杭州市;滨江区,机构团体;公检法机构,0571-86627990
72658,鲜丰水果(齐飞路店),滨兴小区商铺062号,30.1952665,120.195954,杭州市;滨江区,购物;农贸市场,0571-86725232
72676,温兴房地产开发公司,人民路16,30.18998946,120.222593,杭州市;滨江区,生活服务;中介机构, 
72685,优佳音乐儿童教育中心,滨盛路1919,30.20844677,120.1965444,杭州市;滨江区,教育学校;培训,0571-86963623
72694,聚缘网吧,西兴镇聚园路,30.18034337,120.2072028,杭州市;滨江区,休闲娱乐;网吧,18105713179
72703,安业路与新月路交叉口, ,30.20535907,120.1979283,杭州市;滨江区,基础设施;路口, 
72712,杭州闻涛广告有限公司,江汉路1672,30.20693123,120.1994119,杭州市;滨江区,购物;文化用品,0571-87165669
72730,杭州伟业旅馆,长江中路43-5号,30.17674343,120.1875628,杭州市;滨江区,酒店宾馆;旅馆招待所,0571-86606219
72748,中国光大银行(滨江支行),江南大道125,30.20799152,120.2067595,杭州市;滨江区,银行金融;银行,0571-85828803; 0571-85828820
72784,阿瓦山寨(星光大道店),星光大道商业街4号楼2楼,30.21133766,120.2040329,杭州市;滨江区,美食;中餐厅,0571-87092520
72793,杭州市滨江医院-地面车位,新月路692号,30.20415464,120.1950509,杭州市;滨江区,汽车;停车场, 
72802,地铁滨和路站(三)自行车租赁点,滨和路地铁站附近,30.20275973,120.2132642,杭州市;滨江区,生活服务;其它生活服务, 
72811,风景蝶院观园-西门,天官路南(近保亿风景蝶院),30.17255845,120.1965975,杭州市;滨江区,基础设施;门/出入口, 
72820,西兴路滨盛路口[公交站],300,30.21963224,120.2164583,杭州市;滨江区,基础设施;公交车站, 
73477,听涛谷,风情大道2758号浙江湘湖旅游度假区内,30.14956402,120.2153428,杭州市;滨江区,休闲娱乐;旅游景点, 
74008,兴业银行ATM(明德路),高教园区立业园1号楼,30.17395672,120.1511763,杭州市;滨江区,银行金融;自动提款机, 
74611,塘外俞家42号楼,浦沿塘外张家西南(浙江警察学院南),30.17068922,120.1468242,杭州市;滨江区,建筑房产;住宅小区, 
74620,塘外俞家86号楼,浦沿路)公交站北100米(星汇荣邸东),30.16913652,120.1452098,杭州市;滨江区,建筑房产;住宅小区, 
74629,塘外俞家15号楼,塘外俞家15号楼(浙江警察学院南),30.171058,120.1461222,杭州市;滨江区,建筑房产;住宅小区, 
74638,塘外俞家2号楼,塘外俞家2号楼(浙江警察学院南),30.17165855,120.1464531,杭州市;滨江区,建筑房产;住宅小区, 
74647,塘外俞家116号楼,浦沿塘外俞家116号楼(浦沿路东),30.16969621,120.1450393,杭州市;滨江区,建筑房产;住宅小区, 
74656,塘外俞家89号楼,浦沿塘外俞家89号楼(杨家墩桥西),30.16930707,120.1455407,杭州市;滨江区,建筑房产;房产小区附属, 
74665,塘外俞家83号楼,塘外俞家83号楼(杨家墩桥西南),30.16899696,120.1454705,杭州市;滨江区,建筑房产;住宅小区, 
74674,塘外俞家143号楼,塘外俞家143号,30.17110587,120.1448687,杭州市;滨江区,建筑房产;住宅小区, 
74683,塘外俞家16号楼,塘外俞家16号楼(浙江警察学院南),30.17127813,120.1462024,杭州市;滨江区,建筑房产;住宅小区, 
74710,塘外俞家74号楼,浦沿街道杨家墩社区居民委员会,30.16952896,120.1466538,杭州市;滨江区,建筑房产;住宅小区, 
74719,塘外俞家128号楼,浦沿路塘外俞家(浙江警察学院南150米),30.17044639,120.1451595,杭州市;滨江区,建筑房产;房产小区附属, 
74827,塘里俞家31号楼,浦沿塘里俞家31号楼(浦沿路西),30.16743519,120.1443877,杭州市;滨江区,建筑房产;房产小区附属, 
74980,塘里俞家49号楼,浦沿西新区4号楼(浦沿路西),30.16681552,120.1445682,杭州市;滨江区,建筑房产;住宅小区, 
75052,西新区10号楼,浦沿塘里俞家27号楼南(浦沿路西),30.16638459,120.1440067,杭州市;滨江区,建筑房产;房产小区附属, 
77392,白马湖烧烤,滨文路115,30.17550395,120.19383,杭州市;滨江区,美食;烧烤,13123938400
77401,TNT PHOTOGRAPHY STUDIO,白马湖路3,30.16434354,120.1933396,杭州市;滨江区,生活服务;摄影冲印,15888851117; 18268121419
77410,杭州白马湖建国饭店-台球室,长江南路336号杭州白马湖建国饭店A座2层,30.16418174,120.1985532,杭州市;滨江区,休闲娱乐;其它娱乐休闲, 
77419,柒号主场(白马湖馆),长河街道白马湖路7号1层,30.16410145,120.1920562,杭州市;滨江区,运动健身;篮球场,18367105112; 18605711120
77428,白马湖酒行,白马湖小区白鹤苑商铺63,30.16957803,120.2029738,杭州市;滨江区,购物;烟酒专卖,13989827989
77437,杭州钱江彩色印务公司,白马湖路6,30.16471306,120.1930488,杭州市;滨江区,公司企业;公司企业,0571-86603828
77446,美豪酒店(白马湖店),长江路428号,30.17143075,120.1917849,杭州市;滨江区,酒店宾馆;旅馆招待所,0571-88881177
